0036477885	797	5
0036477885	798	3
0036477885	833	3
0036477885	855	4
0036477885	866	1
0036477885	868	1
0036477885	836	4
0036477885	826	5
0036477885	815	1
0036477885	849	3
0036477886	880	1
0036477886	794	5
0036477886	840	5
0036477886	874	3
0036477886	788	2
0036477886	834	5
0036477886	814	3
0036477886	826	3
0036477886	838	4
0036477887	880	5
0036477887	781	1
0036477887	840	3
0036477887	830	5
0036477887	797	3
0036477887	886	1
0036477887	810	2
0036477887	778	1
0036477887	867	3
0036477887	801	1
0036477887	812	3
0036477887	824	4
0036477887	813	4
0036477887	857	3
0036477887	858	3
0036477887	825	5
0036477887	803	3
0036477887	869	2
0036477887	826	3
0036477887	815	1
0036477887	849	5
0036477887	839	4
0036477887	806	2
0036477888	871	1
0036477888	786	1
0036477888	841	4
0036477888	885	1
0036477888	799	4
0036477888	869	4
0036477888	804	5
0036477888	806	4
0036477889	791	1
0036477889	792	3
0036477889	795	5
0036477889	872	5
0036477889	873	5
0036477889	797	5
0036477889	830	2
0036477889	831	5
0036477889	832	3
0036477889	877	4
0036477889	779	4
0036477889	878	2
0036477889	812	2
0036477889	836	1
0036477889	815	1
0036477889	837	1
0036477889	880	4
0036477889	782	3
0036477889	883	4
0036477889	861	4
0036477889	862	2
0036477889	840	5
0036477889	820	3
0036477889	821	3
0036477889	865	4
0036477889	887	4
0036477889	844	5
0036477889	869	2
0036477889	806	4
0036477889	807	2
0036477890	819	3
0036477890	882	2
0036477890	784	4
0036477890	850	3
0036477890	883	1
0036477890	785	2
0036477890	884	2
0036477890	820	1
0036477890	875	2
0036477890	886	1
0036477890	798	3
0036477890	821	5
0036477890	800	5
0036477890	802	1
0036477890	869	5
0036477890	814	3
0036477890	837	5
0036477890	859	5
0036477890	816	2
0036477890	849	1
0036477891	782	1
0036477891	850	5
0036477891	863	5
0036477891	797	4
0036477891	856	1
0036477891	812	2
0036477891	847	4
0036477891	859	1
0036477891	839	4
0036477891	818	4
0036477892	782	3
0036477892	796	2
0036477892	852	1
0036477892	786	2
0036477892	878	1
0036477892	846	2
0036477892	816	5
0036477893	796	2
0036477893	821	5
0036477893	834	3
0036477893	845	3
0036477893	846	1
0036477893	814	2
0036477893	838	1
0036477893	816	4
0036477894	819	1
0036477894	871	3
0036477894	785	1
0036477894	873	2
0036477894	863	1
0036477894	786	4
0036477894	778	1
0036477894	877	2
0036477894	834	3
0036477894	779	1
0036477894	845	5
0036477894	812	5
0036477894	868	4
0036477894	835	2
0036477894	857	3
0036477894	858	5
0036477894	804	2
0036477894	817	1
0036477895	808	2
0036477895	809	5
0036477895	790	5
0036477895	792	1
0036477895	794	4
0036477895	796	5
0036477895	852	4
0036477895	798	3
0036477895	853	5
0036477895	810	4
0036477895	834	3
0036477895	858	1
0036477895	815	3
0036477895	817	5
0036477895	818	3
0036477895	780	1
0036477895	861	2
0036477895	883	2
0036477895	785	5
0036477895	885	4
0036477895	841	4
0036477895	863	5
0036477895	789	2
0036477895	845	4
0036477895	867	2
0036477895	823	4
0036477895	846	1
0036477895	826	4
0036477895	807	5
0036477896	783	1
0036477896	835	1
0036477896	828	4
0036477897	792	5
0036477897	793	5
0036477897	885	1
0036477897	820	3
0036477897	832	2
0036477897	844	4
0036477897	779	4
0036477897	828	1
0036477897	790	1
0036477897	806	3
0036477898	884	4
0036477898	851	1
0036477898	885	3
0036477898	798	3
0036477898	842	5
0036477898	843	4
0036477898	865	5
0036477898	821	4
0036477898	778	1
0036477898	888	2
0036477898	822	5
0036477898	800	3
0036477898	814	4
0036477898	816	4
0036477898	838	5
0036477899	791	1
0036477899	830	3
0036477899	798	4
0036477899	854	2
0036477899	799	2
0036477899	833	4
0036477899	856	5
0036477899	812	2
0036477899	834	2
0036477899	879	4
0036477899	813	5
0036477899	814	5
0036477899	859	3
0036477899	838	1
0036477899	819	2
0036477899	780	5
0036477899	782	1
0036477899	784	5
0036477899	785	4
0036477899	884	3
0036477899	862	4
0036477899	841	3
0036477899	864	2
0036477899	887	2
0036477899	823	4
0036477899	869	1
0036477899	847	4
0036477899	805	2
0036477900	851	4
0036477900	868	2
0036477900	803	3
0036477901	809	4
0036477901	792	1
0036477901	871	4
0036477901	872	4
0036477901	873	4
0036477901	797	4
0036477901	830	3
0036477901	799	1
0036477901	854	5
0036477901	855	2
0036477901	877	2
0036477901	812	3
0036477901	856	1
0036477901	878	1
0036477901	814	2
0036477901	780	4
0036477901	883	2
0036477901	861	3
0036477901	840	1
0036477901	841	4
0036477901	864	3
0036477901	888	4
0036477901	823	4
0036477901	824	5
0036477901	803	1
0036477901	804	3
0036477901	827	4
0036477901	849	4
0036477901	806	1
0036477902	850	3
0036477902	832	4
0036477902	833	4
0036477902	823	1
0036477903	872	5
0036477903	785	1
0036477903	854	5
0036477904	861	4
0036477904	852	3
0036477904	841	4
0036477904	820	1
0036477904	879	3
0036477904	839	1
0036477904	817	1
0036477904	791	4
0036477905	790	2
0036477905	791	3
0036477905	792	4
0036477905	873	3
0036477905	852	3
0036477905	798	3
0036477905	810	5
0036477905	833	4
0036477905	779	4
0036477905	879	5
0036477905	858	4
0036477905	837	4
0036477905	816	1
0036477905	817	5
0036477905	781	1
0036477905	881	4
0036477905	884	5
0036477905	841	4
0036477905	885	1
0036477905	842	3
0036477905	864	4
0036477905	820	3
0036477905	867	1
0036477905	823	1
0036477905	869	3
0036477905	826	3
0036477905	805	4
0036477905	829	4
0036477906	792	4
0036477906	808	3
0036477906	782	4
0036477906	851	4
0036477906	799	5
0036477906	877	2
0036477906	800	5
0036477906	847	2
0036477906	858	5
0036477906	848	3
0036477907	780	4
0036477907	870	4
0036477907	797	3
0036477907	798	4
0036477907	799	5
0036477907	887	4
0036477907	844	1
0036477907	778	1
0036477907	789	4
0036477907	801	3
0036477907	857	5
0036477907	868	5
0036477907	825	1
0036477907	847	4
0036477907	814	2
0036477907	837	5
0036477907	815	1
0036477907	805	5
0036477907	827	3
0036477907	816	2
0036477907	839	4
0036477907	806	1
0036477908	780	2
0036477908	871	1
0036477908	883	3
0036477908	850	2
0036477908	784	5
0036477908	840	1
0036477908	841	5
0036477908	786	2
0036477908	842	5
0036477908	865	4
0036477908	800	3
0036477908	866	4
0036477908	878	2
0036477908	779	3
0036477908	846	3
0036477908	825	5
0036477908	815	4
0036477908	848	1
0036477908	838	4
0036477908	829	2
0036477909	861	2
0036477909	843	5
0036477909	879	2
0036477909	790	5
0036477910	886	2
0036477910	853	3
0036477910	831	4
0036477910	778	3
0036477910	834	4
0036477910	814	4
0036477910	816	4
0036477910	827	2
0036477910	849	3
0036477911	782	3
0036477911	871	5
0036477911	850	1
0036477911	784	4
0036477911	851	2
0036477911	884	2
0036477911	820	5
0036477911	821	2
0036477911	778	5
0036477911	822	4
0036477911	833	4
0036477911	802	5
0036477911	813	5
0036477911	846	4
0036477911	803	4
0036477911	815	3
0036477911	826	3
0036477911	837	1
0036477911	848	4
0036477911	827	4
0036477911	828	5
0036477911	817	3
0036477911	818	3
0036477912	809	3
0036477912	791	3
0036477912	880	3
0036477912	860	5
0036477912	794	4
0036477912	840	5
0036477912	830	1
0036477912	863	2
0036477912	798	1
0036477912	788	3
0036477912	801	4
0036477912	823	5
0036477912	834	4
0036477912	878	1
0036477912	846	3
0036477912	826	5
0036477912	815	2
0036477912	827	1
0036477912	828	4
0036477913	785	3
0036477913	852	5
0036477913	853	3
0036477913	810	5
0036477913	811	4
0036477913	855	4
0036477913	800	3
0036477913	801	4
0036477913	867	4
0036477913	823	5
0036477913	812	3
0036477913	824	3
0036477913	805	4
0036477913	807	4
0036477914	809	1
0036477914	780	3
0036477914	850	4
0036477914	840	1
0036477914	787	1
0036477914	875	2
0036477914	799	3
0036477914	778	4
0036477914	833	2
0036477914	822	2
0036477914	779	3
0036477914	867	4
0036477914	878	3
0036477914	834	5
0036477914	845	1
0036477914	857	5
0036477914	836	4
0036477914	803	4
0036477914	826	3
0036477914	827	4
0036477914	849	1
0036477914	817	1
0036477914	807	1
0036477915	794	5
0036477915	852	3
0036477915	888	2
0036477915	822	3
0036477915	817	3
0036477915	807	5
0036477916	809	5
0036477916	790	1
0036477916	791	4
0036477916	780	5
0036477916	794	3
0036477916	850	2
0036477916	862	4
0036477916	840	1
0036477916	786	1
0036477916	797	1
0036477916	831	2
0036477916	788	4
0036477916	887	5
0036477916	865	5
0036477916	789	4
0036477916	833	1
0036477916	800	1
0036477916	879	3
0036477916	824	1
0036477916	836	2
0036477916	826	4
0036477916	839	4
0036477917	887	3
0036477917	878	5
0036477917	849	2
0036477917	827	3
0036477917	790	4
0036477917	780	2
0036477918	793	4
0036477918	871	1
0036477918	850	5
0036477918	853	4
0036477918	875	4
0036477918	810	1
0036477918	854	4
0036477918	778	2
0036477918	835	3
0036477918	858	3
0036477918	780	2
0036477918	781	3
0036477918	862	5
0036477918	885	4
0036477918	786	3
0036477918	820	2
0036477918	887	2
0036477918	865	1
0036477918	866	2
0036477918	800	5
0036477918	888	2
0036477918	867	2
0036477918	869	3
0036477918	826	4
0036477918	805	5
0036477918	806	3
0036477919	780	1
0036477919	870	5
0036477919	881	3
0036477919	850	1
0036477919	883	1
0036477919	797	4
0036477919	820	2
0036477919	810	3
0036477919	821	5
0036477919	811	3
0036477919	835	1
0036477919	802	3
0036477919	813	4
0036477919	879	3
0036477919	814	5
0036477919	837	5
0036477919	806	2
0036477919	839	3
0036477919	807	3
0036477920	870	1
0036477920	794	5
0036477920	871	1
0036477920	850	2
0036477920	796	1
0036477920	851	4
0036477920	797	5
0036477920	854	2
0036477920	799	1
0036477920	832	3
0036477920	856	4
0036477920	834	3
0036477920	813	2
0036477920	835	3
0036477920	882	3
0036477920	883	5
0036477920	885	5
0036477920	786	1
0036477920	787	1
0036477920	844	3
0036477920	800	1
0036477920	801	4
0036477920	823	1
0036477920	824	4
0036477920	868	1
0036477920	804	4
0036477920	805	1
0036477920	828	4
0036477920	807	5
0036477921	790	4
0036477921	872	3
0036477921	797	4
0036477921	853	2
0036477921	831	5
0036477921	799	5
0036477921	832	2
0036477921	854	4
0036477921	778	5
0036477921	811	2
0036477921	856	3
0036477921	835	2
0036477921	857	2
0036477921	817	1
0036477921	880	3
0036477921	881	5
0036477921	861	2
0036477921	862	1
0036477921	786	1
0036477921	842	4
0036477921	787	3
0036477921	887	5
0036477921	866	1
0036477921	789	2
0036477921	844	5
0036477921	868	3
0036477921	825	1
0036477921	828	5
0036477921	829	3
0036477922	883	2
0036477922	787	3
0036477922	887	4
0036477922	833	2
0036477922	877	3
0036477922	779	3
0036477922	836	4
0036477923	880	1
0036477923	870	3
0036477923	860	4
0036477923	783	5
0036477923	884	3
0036477923	830	3
0036477923	798	3
0036477923	822	5
0036477923	855	3
0036477923	779	5
0036477923	834	3
0036477923	813	3
0036477923	869	4
0036477923	814	3
0036477923	859	1
0036477923	804	1
0036477923	815	1
0036477923	838	2
0036477923	839	3
0036477923	806	5
0036477924	850	2
0036477924	795	4
0036477924	851	1
0036477924	830	5
0036477924	874	2
0036477924	831	2
0036477924	799	3
0036477924	855	1
0036477924	834	2
0036477924	879	1
0036477924	857	3
0036477924	835	4
0036477924	858	5
0036477924	815	1
0036477924	859	4
0036477924	862	1
0036477924	884	5
0036477924	786	3
0036477924	820	4
0036477924	865	3
0036477924	821	1
0036477924	800	1
0036477924	888	4
0036477924	789	1
0036477924	801	1
0036477924	845	2
0036477924	869	1
0036477924	825	2
0036477924	806	5
0036477924	829	2
0036477925	808	5
0036477925	809	3
0036477925	790	2
0036477925	792	3
0036477925	781	2
0036477925	793	1
0036477925	871	1
0036477925	873	1
0036477925	785	4
0036477925	884	4
0036477925	798	2
0036477925	853	5
0036477925	886	4
0036477925	821	3
0036477925	854	4
0036477925	855	2
0036477925	811	5
0036477925	888	1
0036477925	834	3
0036477925	857	3
0036477925	814	4
0036477925	837	2
0036477925	804	4
0036477925	807	5
0036477926	791	1
0036477926	781	1
0036477926	871	2
0036477926	862	4
0036477926	786	5
0036477926	863	2
0036477926	841	4
0036477926	798	2
0036477926	853	2
0036477926	864	4
0036477926	886	2
0036477926	820	3
0036477926	876	5
0036477926	811	1
0036477926	822	2
0036477926	789	2
0036477926	833	1
0036477926	856	3
0036477926	812	2
0036477926	802	1
0036477926	847	2
0036477926	848	2
0036477927	809	3
0036477927	793	5
0036477927	841	3
0036477927	798	2
0036477927	832	5
0036477927	811	5
0036477927	800	1
0036477927	847	1
0036477927	828	1
0036477927	790	1
0036477928	808	5
0036477928	791	4
0036477928	870	1
0036477928	882	1
0036477928	850	2
0036477928	795	2
0036477928	885	3
0036477928	874	5
0036477928	842	1
0036477928	799	1
0036477928	832	1
0036477928	843	1
0036477928	811	4
0036477928	789	2
0036477928	813	3
0036477928	869	5
0036477928	859	1
0036477928	849	5
0036477928	839	2
0036477928	806	5
0036477929	790	2
0036477929	791	3
0036477929	870	1
0036477929	871	5
0036477929	850	5
0036477929	798	3
0036477929	853	3
0036477929	810	4
0036477929	876	5
0036477929	778	5
0036477929	834	1
0036477929	779	1
0036477929	813	1
0036477929	814	3
0036477929	816	4
0036477929	839	1
0036477929	784	3
0036477929	861	5
0036477929	862	2
0036477929	841	2
0036477929	842	3
0036477929	887	2
0036477929	844	3
0036477929	868	4
0036477929	806	2
0036477930	790	2
0036477930	793	2
0036477930	871	2
0036477930	872	5
0036477930	850	2
0036477930	851	1
0036477930	797	5
0036477930	831	3
0036477930	853	1
0036477930	875	4
0036477930	878	3
0036477930	857	4
0036477930	839	3
0036477930	880	1
0036477930	781	4
0036477930	783	5
0036477930	861	1
0036477930	883	3
0036477930	785	4
0036477930	885	2
0036477930	787	1
0036477930	788	3
0036477930	844	4
0036477930	800	5
0036477930	823	2
0036477930	845	5
0036477930	825	3
0036477931	809	2
0036477931	794	2
0036477931	872	1
0036477931	796	4
0036477931	797	1
0036477931	831	2
0036477931	876	5
0036477931	778	4
0036477931	834	5
0036477931	779	1
0036477931	879	5
0036477931	836	5
0036477931	816	4
0036477931	780	4
0036477931	782	1
0036477931	882	5
0036477931	785	5
0036477931	886	4
0036477931	842	2
0036477931	864	5
0036477931	865	1
0036477931	788	4
0036477931	789	5
0036477931	867	2
0036477931	845	4
0036477931	869	4
0036477931	804	3
0036477932	861	3
0036477932	885	1
0036477932	874	3
0036477932	878	5
0036477932	801	3
0036477932	802	5
0036477932	848	4
0036477932	849	3
0036477932	790	1
0036477932	818	4
0036477933	880	3
0036477933	870	1
0036477933	872	5
0036477933	873	5
0036477933	874	3
0036477933	887	2
0036477933	821	5
0036477933	877	2
0036477933	833	2
0036477933	834	3
0036477933	824	3
0036477933	802	1
0036477933	803	1
0036477933	848	4
0036477933	816	2
0036477933	828	4
0036477934	808	2
0036477934	780	2
0036477934	792	4
0036477934	782	3
0036477934	850	4
0036477934	851	1
0036477934	874	2
0036477934	797	4
0036477934	853	3
0036477934	886	1
0036477934	820	3
0036477934	787	3
0036477934	799	4
0036477934	812	1
0036477934	867	5
0036477934	802	5
0036477934	813	3
0036477934	869	4
0036477934	849	5
0036477934	816	5
0036477935	808	2
0036477935	871	1
0036477935	822	4
0036477935	877	2
0036477935	835	2
0036477935	802	1
0036477935	837	1
0036477935	827	2
0036477935	790	3
0036477935	817	5
0036477935	806	4
0036477936	819	2
0036477936	791	5
0036477936	880	5
0036477936	870	4
0036477936	850	5
0036477936	796	2
0036477936	884	3
0036477936	786	1
0036477936	797	2
0036477936	830	5
0036477936	864	2
0036477936	832	2
0036477936	843	4
0036477936	844	5
0036477936	867	4
0036477936	856	4
0036477936	835	3
0036477936	815	4
0036477936	859	5
0036477936	838	1
0036477937	871	3
0036477937	862	3
0036477937	785	5
0036477937	830	5
0036477937	874	5
0036477937	820	2
0036477937	854	4
0036477937	865	4
0036477937	877	5
0036477937	866	2
0036477937	779	3
0036477937	868	4
0036477937	824	4
0036477937	847	2
0036477937	858	3
0036477937	869	4
0036477938	781	4
0036477938	871	2
0036477938	861	2
0036477938	850	3
0036477938	784	5
0036477938	883	5
0036477938	862	4
0036477938	884	4
0036477938	885	3
0036477938	830	4
0036477938	797	3
0036477938	876	2
0036477938	788	2
0036477938	789	1
0036477938	800	3
0036477938	801	4
0036477938	826	2
0036477938	859	5
0036477938	816	1
0036477938	806	3
0036477938	839	3
0036477938	817	2
0036477939	819	3
0036477939	788	2
0036477939	887	4
0036477939	878	1
0036477940	870	2
0036477940	863	4
0036477940	829	3
0036477941	860	5
0036477941	871	5
0036477941	853	1
0036477941	803	3
0036477941	816	2
0036477941	849	1
0036477942	791	1
0036477942	860	2
0036477942	784	1
0036477942	873	1
0036477942	796	1
0036477942	830	3
0036477942	787	2
0036477942	800	1
0036477942	866	5
0036477942	833	2
0036477942	855	5
0036477942	811	3
0036477942	801	3
0036477942	857	2
0036477942	803	1
0036477942	836	3
0036477942	828	3
0036477943	860	1
0036477943	850	2
0036477943	784	4
0036477943	840	4
0036477943	852	5
0036477943	830	4
0036477943	853	3
0036477943	876	1
0036477943	887	4
0036477943	811	3
0036477943	834	2
0036477943	802	1
0036477943	826	5
0036477944	880	3
0036477944	781	1
0036477944	784	3
0036477944	862	1
0036477944	885	1
0036477944	820	5
0036477944	886	5
0036477944	821	3
0036477944	854	1
0036477944	811	4
0036477944	824	4
0036477944	847	4
0036477944	848	4
0036477944	815	1
0036477944	849	1
0036477944	807	1
0036477945	870	2
0036477945	794	5
0036477945	872	2
0036477945	850	4
0036477945	795	1
0036477945	851	1
0036477945	830	4
0036477945	874	5
0036477945	831	3
0036477945	876	4
0036477945	799	1
0036477945	832	3
0036477945	835	3
0036477945	815	3
0036477945	838	1
0036477945	817	3
0036477945	782	3
0036477945	861	4
0036477945	840	4
0036477945	885	1
0036477945	787	5
0036477945	887	2
0036477945	821	3
0036477945	865	1
0036477945	800	3
0036477945	801	5
0036477945	802	2
0036477945	824	5
0036477945	825	3
0036477946	808	2
0036477946	819	4
0036477946	782	3
0036477946	850	2
0036477946	796	1
0036477946	851	4
0036477946	874	1
0036477946	885	3
0036477946	875	5
0036477946	821	3
0036477946	865	5
0036477946	854	4
0036477946	877	3
0036477946	844	2
0036477946	845	2
0036477946	879	3
0036477946	858	1
0036477946	847	5
0036477946	803	2
0036477946	804	3
0036477946	816	3
0036477946	849	5
0036477946	829	5
0036477947	781	2
0036477947	794	3
0036477947	784	3
0036477947	885	1
0036477947	867	1
0036477947	837	3
0036477947	838	4
0036477947	791	3
0036477947	818	2
0036477948	830	1
0036477948	810	1
0036477948	876	4
0036477948	832	5
0036477948	855	3
0036477948	778	3
0036477948	779	1
0036477948	813	4
0036477948	879	2
0036477948	814	2
0036477948	838	5
0036477948	817	5
0036477948	782	1
0036477948	860	4
0036477948	883	5
0036477948	841	3
0036477948	842	5
0036477948	887	2
0036477948	866	1
0036477948	789	3
0036477948	800	3
0036477948	845	4
0036477948	823	5
0036477948	867	3
0036477948	824	5
0036477948	802	3
0036477948	868	1
0036477948	869	5
0036477948	847	3
0036477949	792	4
0036477949	882	3
0036477949	853	1
0036477949	811	1
0036477949	833	2
0036477949	800	1
0036477949	845	3
0036477949	856	1
0036477949	802	2
0036477949	836	2
0036477949	858	2
0036477949	816	4
0036477949	818	2
0036477950	781	4
0036477950	783	1
0036477950	841	4
0036477950	875	4
0036477950	843	3
0036477950	876	5
0036477950	788	4
0036477950	822	1
0036477950	823	4
0036477950	879	5
0036477950	826	1
0036477950	829	3
0036477950	807	2
0036477951	882	5
0036477951	884	4
0036477951	852	3
0036477951	841	5
0036477951	786	5
0036477951	830	2
0036477951	864	1
0036477951	875	5
0036477951	798	1
0036477951	843	3
0036477951	799	2
0036477951	866	4
0036477951	855	2
0036477951	789	3
0036477951	888	3
0036477951	833	5
0036477951	867	4
0036477951	835	4
0036477951	869	3
0036477951	847	1
0036477951	838	1
0036477951	828	3
0036477951	839	5
0036477951	829	1
0036477952	781	1
0036477952	793	1
0036477952	799	2
0036477952	845	1
0036477952	835	5
0036477952	868	3
0036477953	884	3
0036477953	840	2
0036477953	786	2
0036477953	830	2
0036477953	864	5
0036477953	887	5
0036477953	821	2
0036477953	854	5
0036477953	779	1
0036477953	836	2
0036477953	805	1
0036477953	839	1
0036477954	850	4
0036477954	875	3
0036477954	843	2
0036477954	832	3
0036477954	845	5
0036477954	804	5
0036477954	816	4
0036477955	793	3
0036477955	851	5
0036477955	830	1
0036477955	852	1
0036477955	877	3
0036477955	778	4
0036477955	833	1
0036477955	812	1
0036477955	779	2
0036477955	815	5
0036477955	818	4
0036477955	781	2
0036477955	882	5
0036477955	784	5
0036477955	861	2
0036477955	883	4
0036477955	864	4
0036477955	787	4
0036477955	821	3
0036477955	844	5
0036477955	888	4
0036477955	789	4
0036477955	800	4
0036477955	869	3
0036477955	803	5
0036477955	847	2
0036477955	828	4
0036477955	806	4
0036477956	780	5
0036477956	792	3
0036477956	881	1
0036477956	793	3
0036477956	872	2
0036477956	883	4
0036477956	784	3
0036477956	873	4
0036477956	863	5
0036477956	798	4
0036477956	831	1
0036477956	853	4
0036477956	865	3
0036477956	854	5
0036477956	833	3
0036477956	878	3
0036477956	868	1
0036477956	824	5
0036477956	814	5
0036477956	815	4
0036477956	805	5
0036477956	806	4
0036477956	828	4
0036477956	817	4
0036477957	809	3
0036477957	871	4
0036477957	794	3
0036477957	873	3
0036477957	852	3
0036477957	797	1
0036477957	831	2
0036477957	876	3
0036477957	832	5
0036477957	778	1
0036477957	856	5
0036477957	779	3
0036477957	859	1
0036477957	838	4
0036477957	817	1
0036477957	839	4
0036477957	781	4
0036477957	783	2
0036477957	860	2
0036477957	883	1
0036477957	884	1
0036477957	885	2
0036477957	820	4
0036477957	888	3
0036477957	845	1
0036477957	801	5
0036477957	802	1
0036477957	847	1
0036477957	805	3
0036477957	807	1
0036477958	840	3
0036477958	841	2
0036477958	842	5
0036477958	844	1
0036477958	834	3
0036477958	835	1
0036477958	846	2
0036477958	791	5
0036477959	819	3
0036477959	850	3
0036477959	884	1
0036477959	852	3
0036477959	863	5
0036477959	830	2
0036477959	864	5
0036477959	810	2
0036477959	854	5
0036477959	800	5
0036477959	855	4
0036477959	822	2
0036477959	823	3
0036477959	867	3
0036477959	846	2
0036477959	806	4
0036477959	829	1
0036477960	883	2
0036477960	797	4
0036477960	886	1
0036477960	843	2
0036477960	822	5
0036477960	868	4
0036477960	836	5
0036477960	804	2
0036477960	816	3
0036477960	807	4
0036477961	808	2
0036477961	809	2
0036477961	793	3
0036477961	870	5
0036477961	871	2
0036477961	850	2
0036477961	875	2
0036477961	799	1
0036477961	879	4
0036477961	836	4
0036477961	814	2
0036477961	837	3
0036477961	839	5
0036477961	818	2
0036477961	819	4
0036477961	782	4
0036477961	783	3
0036477961	784	2
0036477961	861	5
0036477961	883	1
0036477961	885	5
0036477961	821	2
0036477961	789	1
0036477961	801	5
0036477961	867	4
0036477961	846	1
0036477961	805	2
0036477962	880	2
0036477962	882	1
0036477962	861	1
0036477962	785	3
0036477962	841	4
0036477962	787	2
0036477962	831	4
0036477962	867	2
0036477962	838	1
0036477962	817	5
0036477962	829	3
0036477963	809	3
0036477963	791	1
0036477963	880	1
0036477963	781	3
0036477963	793	5
0036477963	860	2
0036477963	784	2
0036477963	861	5
0036477963	796	5
0036477963	884	4
0036477963	841	1
0036477963	830	5
0036477963	888	3
0036477963	877	2
0036477963	823	5
0036477963	803	4
0036477963	858	4
0036477963	826	4
0036477964	795	3
0036477964	884	3
0036477964	799	5
0036477964	804	2
0036477964	805	4
0036477965	781	2
0036477965	862	3
0036477965	830	4
0036477965	852	3
0036477965	797	4
0036477965	779	4
0036477965	846	2
0036477965	813	3
0036477965	815	3
0036477965	804	5
0036477965	848	4
0036477965	827	2
0036477965	829	5
0036477966	781	4
0036477966	861	3
0036477966	850	1
0036477966	851	4
0036477966	863	4
0036477966	786	5
0036477966	885	1
0036477966	864	5
0036477966	887	1
0036477966	876	1
0036477966	844	4
0036477966	822	1
0036477966	789	2
0036477966	801	3
0036477966	845	2
0036477966	856	1
0036477966	835	5
0036477966	836	2
0036477966	858	5
0036477966	837	1
0036477966	807	3
0036477967	781	5
0036477967	795	1
0036477967	784	1
0036477967	854	5
0036477967	865	1
0036477967	876	3
0036477967	843	3
0036477967	888	5
0036477967	822	2
0036477967	824	5
0036477967	858	3
0036477967	828	5
0036477967	818	4
0036477968	792	4
0036477968	782	3
0036477968	870	3
0036477968	882	3
0036477968	883	3
0036477968	830	4
0036477968	786	1
0036477968	853	5
0036477968	886	2
0036477968	820	4
0036477968	821	4
0036477968	844	5
0036477968	833	3
0036477968	789	3
0036477968	778	5
0036477968	823	4
0036477968	803	2
0036477968	836	5
0036477968	804	1
0036477968	816	2
0036477968	827	1
0036477968	828	5
0036477968	806	4
0036477968	839	5
0036477969	790	2
0036477969	882	5
0036477969	860	4
0036477969	861	5
0036477969	884	3
0036477969	886	4
0036477969	875	1
0036477969	865	1
0036477969	832	4
0036477969	821	2
0036477969	856	5
0036477969	801	1
0036477969	878	5
0036477969	835	2
0036477969	857	3
0036477969	838	2
0036477969	816	3
0036477969	806	5
0036477970	791	5
0036477970	792	2
0036477970	870	1
0036477970	872	5
0036477970	873	3
0036477970	810	5
0036477970	877	1
0036477970	812	1
0036477970	779	2
0036477970	879	2
0036477970	816	5
0036477970	838	3
0036477970	817	3
0036477970	818	4
0036477970	883	1
0036477970	784	2
0036477970	885	4
0036477970	841	4
